DateTime,Solar irradiance,Temperature,Solar panel efficiency,Solar energy production
1/16/2023 9:00:00,410.4104451,340.3936323,3.009589942,-4726.209826
1/16/2023 10:00:00,603.3554431,483.5389683,35.06748265,-154676.4027
1/16/2023 11:00:00,430.9957793,831.1245099,112.3263143,-283034.9716
1/16/2023 12:00:00,373.9634394,684.672694,351.7158708,-543969.6833
1/16/2023 13:00:00,527.9604499,513.6081278,235.35382,-682513.3808
1/16/2023 14:00:00,442.1159506,649.2810091,461.4155699,-1026640.641
1/16/2023 15:00:00,955.364174,603.2785628,135.3524103,-404093.6128
1/16/2023 16:00:00,813.416091,412.5176349,183.2728091,-633443.8371
1/16/2023 17:00:00,668.9531306,524.9437401,457.7391296,-396585.7017
1/16/2023 18:00:00,391.332105,229.5205189,548.7834378,-266914.2289
1/16/2023 19:00:00,644.0519695,224.2959317,536.6632993,-1998997.13
1/16/2023 20:00:00,738.9797712,678.3505568,488.6499252,-329610.9536
1/16/2023 21:00:00,492.6634298,191.2848178,0.7759547669,-1007.776092
1/16/2023 22:00:00,304.4233471,367.4117873,418.6416789,-435877.9612
1/16/2023 23:00:00,232.7208552,442.0401138,230.1134624,-63172.59303
1/17/2023 0:00:00,408.285286,217.9722507,248.2518729,-415511.8763
1/17/2023 1:00:00,885.2933054,509.9608175,68.22002216,-342153.3649
1/17/2023 2:00:00,600.002038,666.6081744,193.2553438,-635235.4245
1/17/2023 3:00:00,388.2901784,647.8759771,596.561136,-494491.0427
1/17/2023 4:00:00,960.3305398,313.4756706,371.2433977,-1875610.55
1/17/2023 5:00:00,743.6332482,626.1033838,449.6582977,-432627.1159
1/17/2023 6:00:00,869.7301919,229.3955556,90.48902994,-144370.1695
1/17/2023 7:00:00,597.2404931,283.5041486,82.78679581,-315361.6493
1/17/2023 8:00:00,694.5474515,737.8773179,2.001481508,-771.1076407
1/17/2023 9:00:00,838.2776848,156.404558,293.7201323,-993236.1972
1/17/2023 10:00:00,697.5479057,503.4018052,284.2671601,-997607.8058
1/17/2023 11:00:00,959.2646964,603.1203856,409.4280632,-1341055.251
1/17/2023 12:00:00,500.8034287,441.4652342,292.5843349,-421709.8205
1/17/2023 13:00:00,517.5516943,387.8031339,31.50490202,-18226.81238
1/17/2023 14:00:00,974.2821205,211.9282736,410.2057408,-750920.5089
1/17/2023 15:00:00,969.689281,287.8944757,402.9424342,-660013.6077
1/17/2023 16:00:00,362.2368324,268.9231281,560.0654209,-191747.943
1/17/2023 17:00:00,314.0874152,194.5286914,89.79956952,-199596.0148
1/17/2023 18:00:00,573.6758161,807.6949325,576.0247329,-522427.4822
1/17/2023 19:00:00,487.3700703,258.1019789,544.8500122,-1386018.753
1/17/2023 20:00:00,947.3571452,621.9736482,467.4071799,-724906.0866
1/17/2023 21:00:00,241.7697922,263.7103398,336.0096884,-447947.7763
1/17/2023 22:00:00,662.909061,651.4122576,247.6615743,-900431.1913
1/17/2023 23:00:00,223.0477055,648.4579536,225.7188661,-279331.2296
1/18/2023 0:00:00,827.3717728,654.842459,289.095585,-1646555.537
1/18/2023 1:00:00,921.5527634,788.4094772,88.54721856,-550836.1649
1/18/2023 2:00:00,752.7141562,775.0888905,587.5369465,-1345684.232
1/18/2023 3:00:00,246.4294457,404.2909574,334.5338878,-90068.88289
1/18/2023 4:00:00,799.2324938,209.2783973,313.0210533,-944320.3956
1/18/2023 5:00:00,650.4280181,477.4628675,576.7062444,-920299.0786
1/18/2023 6:00:00,849.2189487,345.3552702,187.1724365,-985705.7951
1/18/2023 7:00:00,398.5451983,720.1608158,416.2377668,-103093.3347
1/18/2023 8:00:00,964.4262054,162.1733794,454.0745887,-3257776.531
1/18/2023 9:00:00,928.6099807,843.9253202,175.8147229,-1133552.618
1/18/2023 10:00:00,751.6832014,794.329326,151.3280094,-430357.16
1/18/2023 11:00:00,909.2068319,478.3634245,427.3489556,-668318.5891
1/18/2023 12:00:00,408.0654227,272.0096675,598.6304244,-899381.9286
1/18/2023 13:00:00,985.7814444,468.1780431,288.6757685,-383187.5557
1/18/2023 14:00:00,247.3244409,234.671811,325.0134158,-283329.0727
1/18/2023 15:00:00,957.6811785,452.480519,48.64608688,-125945.5779
1/18/2023 16:00:00,342.3655459,370.420346,463.5070356,-932931.3563
1/18/2023 17:00:00,898.0261095,687.9214151,370.0066879,-735871.1368
1/18/2023 18:00:00,686.4605059,321.4744982,497.1329765,-1094493.677
1/18/2023 19:00:00,577.968176,420.7225757,63.96248845,-167107.6098
1/18/2023 20:00:00,623.1270776,552.082703,229.1382187,-492995.5341
1/18/2023 21:00:00,562.8551344,445.2980132,452.7465484,-424232.6012
1/18/2023 22:00:00,378.2280862,266.4958156,63.14744415,-115902.2861
1/18/2023 23:00:00,798.3573454,585.2773392,169.1566222,-364549.0419
1/19/2023 0:00:00,217.3720838,369.9727391,310.544364,-216855.6569
1/19/2023 1:00:00,500.5160934,421.2943526,81.73545274,-225005.5275
1/19/2023 2:00:00,229.1668032,650.0047085,144.9789608,-238267.9348
1/19/2023 3:00:00,218.2162203,817.2168473,61.31549836,-59318.77916
1/19/2023 4:00:00,494.8157746,543.6924587,544.2710446,-1371727.992
1/19/2023 5:00:00,975.5543936,609.3469004,596.368737,-1234022.532
1/19/2023 6:00:00,853.9904729,312.1141522,238.4471716,-492193.7463
1/19/2023 7:00:00,963.2464891,341.7302248,251.2081538,-1539288.062
1/19/2023 8:00:00,535.3847998,736.1404824,403.7580514,-699774.4307
1/19/2023 9:00:00,683.3775944,423.7305068,567.3991839,-1314355.522
1/19/2023 10:00:00,419.8978344,438.9823614,397.8043969,-1245303.706
1/19/2023 11:00:00,723.7242887,845.5395912,483.935022,-1920066.745
1/19/2023 12:00:00,389.5258847,648.2299129,213.6166165,-252790.565
1/19/2023 13:00:00,822.3553844,403.8343014,353.0979184,-2002448.329
1/19/2023 14:00:00,942.80673,789.6304964,289.4371558,-1438931.125
1/19/2023 15:00:00,368.5223978,627.3212824,354.6162764,-813707.5842
1/19/2023 16:00:00,997.5786346,722.6658998,512.0260174,-320938.7508
1/19/2023 17:00:00,772.7683852,162.8331281,564.4918668,-2775971.274
1/19/2023 18:00:00,435.926698,736.3718437,32.51867216,-88285.56731
1/19/2023 19:00:00,840.9937408,722.7943467,98.82877277,-112984.9989
1/19/2023 20:00:00,269.0187863,235.9793282,496.9128561,-318872.8034
1/19/2023 21:00:00,629.7005629,338.5392767,335.3711166,-244873.3442
1/19/2023 22:00:00,418.1161525,215.9686419,84.33400895,-182948.6241
1/19/2023 23:00:00,281.0761836,618.8530873,586.3358946,-318150.1366
1/20/2023 0:00:00,841.9082633,293.0711869,296.7471328,-1587325.464
1/20/2023 1:00:00,287.7513095,735.3719595,404.2037118,-709010.0328
1/20/2023 2:00:00,821.5019992,709.6286875,269.1544311,-1604615.682
1/20/2023 3:00:00,581.260474,825.7104077,68.45835681,-286670.3657
1/20/2023 4:00:00,687.4206343,820.4559578,56.67899325,-233523.5486
1/20/2023 5:00:00,651.2243058,699.409405,320.0088137,-599772.8713
1/20/2023 6:00:00,894.8700554,387.8249173,10.91157087,-19746.49031
1/20/2023 7:00:00,672.3440533,302.4834601,392.2067129,-1274172.958
1/20/2023 8:00:00,993.8411821,583.2011778,460.3485557,-2486049.36
1/20/2023 9:00:00,244.2317792,643.3902726,96.62066371,-87420.9285
1/20/2023 10:00:00,881.3667104,470.6675124,515.5150589,-1044946.564
1/20/2023 11:00:00,548.1750025,329.9928734,110.0371452,-136440.3574
1/20/2023 12:00:00,658.9721652,326.2434478,590.0279413,-2470138.671
1/20/2023 13:00:00,820.9336582,735.3092548,83.62656439,-388665.4677
1/20/2023 14:00:00,256.082848,666.178847,266.4685327,-405809.9414
1/20/2023 15:00:00,576.8712075,694.761896,358.8025074,-1372939.087
1/20/2023 16:00:00,439.4054641,763.3203102,95.80095786,-119064.6232
1/20/2023 17:00:00,526.9129132,382.9032608,394.5815251,-327051.5107
1/20/2023 18:00:00,541.1226686,257.3178615,276.4693247,-583850.0459
1/20/2023 19:00:00,609.2816069,490.2915022,58.14885368,-73018.88581
1/20/2023 20:00:00,349.6554518,306.1904062,370.2504048,-759728.075
1/20/2023 21:00:00,338.4690167,686.8524555,587.8898221,-1420676.427
1/20/2023 22:00:00,972.7912493,813.971614,435.9260045,-2356289.566
1/20/2023 23:00:00,383.7372098,655.6520837,369.2555643,-769582.6358
1/21/2023 0:00:00,473.6767939,643.1235686,347.6061979,-1149130.497
1/21/2023 1:00:00,507.3932127,797.9225365,418.0013878,-1502390.736
1/21/2023 2:00:00,377.5657818,808.3775384,4.796069985,-4651.787464
1/21/2023 3:00:00,739.4211024,357.2729897,150.4330244,-488091.3896
1/21/2023 4:00:00,745.8226035,538.8254577,259.5100068,-1350067.93
1/21/2023 5:00:00,964.570111,797.5520182,369.2955418,-1466022.613
1/21/2023 6:00:00,520.5468195,511.5615621,595.8321239,-1481044.485
1/21/2023 7:00:00,988.967624,577.5248645,86.67715661,-204023.1119
1/21/2023 8:00:00,277.8300126,338.0205427,85.47250786,-125267.5692
1/21/2023 9:00:00,686.5318204,627.5407672,545.2198338,-2786260.457
1/21/2023 10:00:00,922.1170553,844.3726664,409.230686,-389701.2903
1/21/2023 11:00:00,664.1825679,203.2807757,94.83335854,-196423.7079
1/21/2023 12:00:00,652.9513432,411.8502287,181.7396688,-738698.3254
1/21/2023 13:00:00,704.8717616,722.5230605,107.9141788,-417986.4348
1/21/2023 14:00:00,295.5665575,649.5662299,539.8012233,-333575.7561
1/21/2023 15:00:00,537.0569921,309.1060309,101.5453244,-158163.0867
1/21/2023 16:00:00,277.8801007,390.0521155,589.6420138,-243782.3014
1/21/2023 17:00:00,939.2063972,248.8111409,259.6826311,-588095.0979
1/21/2023 18:00:00,940.474159,341.1340114,484.1163055,-3201045.752
1/21/2023 19:00:00,731.5289021,803.0669231,121.6551071,-598534.5497
1/21/2023 20:00:00,377.6527043,772.5694925,134.5789259,-368432.8835
1/21/2023 21:00:00,760.1550432,824.9724055,346.2756975,-983662.2486
1/21/2023 22:00:00,833.6667912,473.7002091,459.6649051,-1718158.806
1/21/2023 23:00:00,879.7281593,548.3634231,432.1808963,-805219.266
1/22/2023 0:00:00,338.237667,311.7990167,456.5852063,-761564.3401
1/22/2023 1:00:00,739.5884446,593.1557208,557.0153817,-652106.3657
1/22/2023 2:00:00,991.6087823,258.2987431,65.81152016,-59436.64445
1/22/2023 3:00:00,239.7211012,191.0803983,185.4275992,-311644.7382
1/22/2023 4:00:00,846.0555194,801.1180713,201.9419684,-1069021.056
1/22/2023 5:00:00,821.178302,725.7095256,241.3331344,-260019.0618
1/22/2023 6:00:00,935.1052832,231.2182202,576.3622272,-1149646.631
1/22/2023 7:00:00,880.0528832,313.3174079,405.1829697,-2127514.77
1/22/2023 8:00:00,843.203807,696.6417724,419.5276133,-1022428.309
1/22/2023 9:00:00,545.0614546,389.0373972,301.297948,-1083608.758
1/22/2023 10:00:00,369.2347072,759.8471267,291.7573926,-98844.58001
1/22/2023 11:00:00,849.6664754,191.7960517,220.3179134,-1193046.234
1/22/2023 12:00:00,711.6929275,737.3435727,168.5563918,-414955.741
1/22/2023 13:00:00,386.2132817,445.9129213,590.1872972,-327244.5212
1/22/2023 14:00:00,898.4564771,243.5727476,359.3464329,-2178473.704
1/22/2023 15:00:00,290.0588203,774.7595869,498.4449066,-164415.0886
1/22/2023 16:00:00,519.5295114,213.7312803,191.0231189,-554349.5162
1/22/2023 17:00:00,516.9063672,658.6295098,29.09785435,-111103.2684
1/22/2023 18:00:00,528.8715782,838.7835463,279.8558548,-139931.3381
1/22/2023 19:00:00,509.8156456,194.5688807,309.591928,-579526.9685
1/22/2023 20:00:00,606.0158639,467.2047616,86.56243382,-240427.0621
1/22/2023 21:00:00,779.4114789,558.3866509,144.0062741,-791138.6687
1/22/2023 22:00:00,666.6449299,804.8957758,519.0356629,-2110198.985
1/22/2023 23:00:00,529.9478238,709.8635845,290.1218886,-893311.9883
1/23/2023 0:00:00,253.1644472,681.0295164,133.5389786,-91688.26639
1/23/2023 1:00:00,955.879757,371.2177515,493.5717608,-1099600.855
1/23/2023 2:00:00,303.6292569,333.0711583,475.5618838,-750116.8102
1/23/2023 3:00:00,321.733377,619.4976628,378.3686976,-182028.9149
1/23/2023 4:00:00,684.6584666,249.5443573,299.0125049,-1305174.151
1/23/2023 5:00:00,348.1253222,737.5411162,131.3233039,-174116.0198
1/23/2023 6:00:00,688.2620886,480.9137247,324.5847584,-917401.5402
1/23/2023 7:00:00,897.0505187,510.6726855,583.6711736,-3061802.839
1/23/2023 8:00:00,753.3202022,684.7796178,347.7673893,-343328.1401
1/23/2023 9:00:00,230.8096052,231.0685033,162.6931202,-185841.6085
1/23/2023 10:00:00,411.8381286,594.9295917,501.841934,-197944.9734
1/23/2023 11:00:00,574.468227,195.7826289,366.6643968,-292946.4262
1/23/2023 12:00:00,222.5803935,239.0963032,173.8609388,-144444.5999
1/23/2023 13:00:00,317.3096574,473.3326905,314.6465428,-257487.589
1/23/2023 14:00:00,697.291117,357.9052244,320.0057588,-572207.4952
1/23/2023 15:00:00,932.6423092,356.4485307,557.8361738,-1502303.996
1/23/2023 16:00:00,516.9730234,388.7648933,101.1283126,-79716.56356
1/23/2023 17:00:00,578.3335835,252.4982176,228.4149785,-198928.9633
1/23/2023 18:00:00,559.6498365,250.6050298,461.9007262,-1677833.438
1/23/2023 19:00:00,775.8460353,749.0612478,192.4717288,-651916.6098
1/23/2023 20:00:00,211.2111814,536.5862718,342.7836762,-137120.2908
1/23/2023 21:00:00,579.1282488,289.3963405,4.06443393,-3867.355013
1/23/2023 22:00:00,614.3649493,266.310907,295.414251,-1150383.32
1/23/2023 23:00:00,674.7456243,733.865282,108.195375,-256725.8421
1/24/2023 0:00:00,746.9309927,451.7158365,69.67860242,-338187.5534
1/24/2023 1:00:00,351.9049147,749.8780467,76.3263108,-16828.58547
1/24/2023 2:00:00,641.7338882,162.7221164,418.3289949,-991149.4541
1/24/2023 3:00:00,308.8122633,469.2068406,162.3711602,-35978.44523
1/24/2023 4:00:00,510.7215633,171.7851968,210.9179369,-517677.7075
1/24/2023 5:00:00,895.8902234,580.6058759,230.2802035,-781048.7549
1/24/2023 6:00:00,772.6826873,478.6047758,489.928964,-999488.7895
1/24/2023 7:00:00,325.0435136,364.0335852,325.6472591,-472297.7463
1/24/2023 8:00:00,876.5906384,546.2249473,432.3920574,-1308786.766
1/24/2023 9:00:00,298.1908621,445.3081191,458.1105263,-385654.0266
1/24/2023 10:00:00,943.1949515,382.3270484,110.0743593,-109062.9895
1/24/2023 11:00:00,540.9481084,205.0740271,240.9198133,-652111.0267
1/24/2023 12:00:00,910.5465341,600.3750288,24.36144713,-35528.05946
1/24/2023 13:00:00,794.4417928,260.2958984,434.2590143,-193309.0222
1/24/2023 14:00:00,471.7089739,156.0362514,375.5019947,-1187334.925
1/24/2023 15:00:00,258.0296086,770.338725,597.952245,-381895.1425
1/24/2023 16:00:00,554.5080296,347.5283054,585.5253928,-557410.5217
1/24/2023 17:00:00,438.9888231,271.6959893,11.86478907,-33957.54977
1/24/2023 18:00:00,445.8357869,752.7311029,519.3877019,-1175563.489
1/24/2023 19:00:00,615.2854792,607.6757489,333.8142648,-966335.604
1/24/2023 20:00:00,451.285733,570.4861036,160.0213608,-203916.5919
1/24/2023 21:00:00,430.1379617,382.3801754,551.4215909,-1645717.382
1/24/2023 22:00:00,461.7817543,793.8526607,302.7070177,-274048.5171
1/24/2023 23:00:00,900.5193526,296.0775053,554.2028753,-1674423.955
1/25/2023 0:00:00,941.9092366,435.5135524,404.5349628,-1996491.894
1/25/2023 1:00:00,336.7848821,623.9733042,276.088695,-95068.53998
1/25/2023 2:00:00,541.8909281,202.2642062,65.64744705,-77617.50869
1/25/2023 3:00:00,950.5457976,318.27594,295.5732935,-252196.3627
1/25/2023 4:00:00,761.1054252,189.7655347,36.15247375,-131659.2641
1/25/2023 5:00:00,898.5192752,578.6004917,350.0676202,-1854530.812
1/25/2023 6:00:00,762.7531817,689.6111135,58.2626898,-158135.6725
1/25/2023 7:00:00,609.6476286,455.877879,246.8431632,-945522.4604
1/25/2023 8:00:00,776.2654149,728.3135016,135.7589887,-196199.4137
1/25/2023 9:00:00,522.080054,286.1855191,349.9009197,-617529.2012
1/25/2023 10:00:00,858.3560628,438.0476851,515.7140656,-2535914.196
1/25/2023 11:00:00,678.9276615,672.8823228,319.2367123,-1297889.812
1/25/2023 12:00:00,959.7676438,698.8359709,389.6746958,-2715741.309
1/25/2023 13:00:00,272.8187023,826.1405236,13.46275404,-4904.08271
1/25/2023 14:00:00,619.7887029,234.1895622,513.8187777,-2165141.407
1/25/2023 15:00:00,277.4776208,779.8860416,501.6083841,-613583.258
1/25/2023 16:00:00,454.0571616,540.8449834,342.8302646,-680524.4113
1/25/2023 17:00:00,660.6090567,537.1886074,238.7923923,-359483.9365
1/25/2023 18:00:00,495.0381477,327.8957487,113.2170869,-38984.53032
1/25/2023 19:00:00,249.5682553,169.623906,119.3262977,-158383.2934
1/25/2023 20:00:00,683.4112118,632.0041155,237.1096239,-220083.7006
1/25/2023 21:00:00,245.4235706,235.8391479,114.7726837,-28169.78819
1/25/2023 22:00:00,399.449337,200.1059923,319.2822242,-490626.3007
1/25/2023 23:00:00,390.3461303,484.7052693,124.506195,-114965.2192
1/26/2023 0:00:00,385.853457,336.6518412,487.5340106,-964421.9006
1/26/2023 1:00:00,638.5766698,612.6873833,327.9746924,-486821.8754
1/26/2023 2:00:00,579.4511089,332.4549191,97.92706378,-295335.0254
1/26/2023 3:00:00,625.8036319,620.4971894,261.0649636,-524531.6012
1/26/2023 4:00:00,783.2097218,421.0783852,351.7260355,-2000600.145
1/26/2023 5:00:00,851.417644,826.2373703,481.7779115,-1955602.884
1/26/2023 6:00:00,629.182237,576.7555448,109.710559,-124273.8717
1/26/2023 7:00:00,471.070067,280.070721,581.7104333,-1141057.163
1/26/2023 8:00:00,876.8299289,516.4120536,265.5759475,-410646.8289
1/26/2023 9:00:00,544.0366324,276.3498038,149.1321339,-587958.7667
1/26/2023 10:00:00,241.6823938,824.69106,21.11475048,-4238.681989
1/26/2023 11:00:00,304.3528791,183.9656754,153.6003509,-127666.3001
1/26/2023 12:00:00,251.0315193,373.1551396,81.23413073,-106745.3867
1/26/2023 13:00:00,952.3281208,623.6934797,593.0528459,-3259739.238
1/26/2023 14:00:00,783.344386,677.1745869,488.5498847,-1895289.292
1/26/2023 15:00:00,632.1394393,595.2447492,165.9883931,-379269.3063
1/26/2023 16:00:00,585.8517583,461.4678608,180.4752233,-135012.1043
1/26/2023 17:00:00,522.5382369,227.7314786,355.136192,-1129824.419
1/26/2023 18:00:00,712.3551487,708.8329444,540.5498448,-1347288.189
1/26/2023 19:00:00,384.5509887,449.8971174,552.7286888,-272516.5791
1/26/2023 20:00:00,925.2265608,228.2325545,237.1183834,-885847.0713
1/26/2023 21:00:00,758.2029113,503.8006161,104.0427333,-485841.4573
1/26/2023 22:00:00,618.8844524,715.9413071,565.745026,-994755.3597
1/26/2023 23:00:00,368.0215094,384.1171029,545.0329536,-853952.8802
1/27/2023 0:00:00,416.2458151,525.7384927,384.5471264,-399747.4578
1/27/2023 1:00:00,885.1653766,349.7449048,586.0309454,-3765390.118
1/27/2023 2:00:00,446.8110906,825.8821395,182.5417107,-182130.8555
1/27/2023 3:00:00,915.7556996,323.3227328,598.3653607,-972672.4283
1/27/2023 4:00:00,529.6652698,277.5120842,377.4488606,-528469.0139
1/27/2023 5:00:00,466.1428502,364.3412616,48.22216491,-52294.35848
1/27/2023 6:00:00,663.8080314,332.8222216,384.9989527,-1898787.543
1/27/2023 7:00:00,314.7013954,842.9942893,217.820469,-441661.0693
1/27/2023 8:00:00,691.3874441,744.3748911,559.6904888,-284043.149
1/27/2023 9:00:00,647.0931975,173.4078171,435.3479118,-1712211.247
1/27/2023 10:00:00,378.6391045,707.7984699,262.1743751,-623865.5183
1/27/2023 11:00:00,751.0530177,728.5027434,526.7579227,-2366787.622
1/27/2023 12:00:00,399.1543379,698.2463096,518.7608656,-403790.1075
1/27/2023 13:00:00,493.4140146,295.0129298,17.26852471,-9490.677713
1/27/2023 14:00:00,261.5508371,211.7737551,541.2088189,-353966.9373
1/27/2023 15:00:00,904.5839361,350.0624522,469.8655297,-2560889.038
1/27/2023 16:00:00,468.2265551,702.5157153,166.4444776,-321530.4482
1/27/2023 17:00:00,874.7873795,512.6048105,93.55912841,-341648.7114
1/27/2023 18:00:00,205.6745813,517.470206,555.6380935,-148281.116
1/27/2023 19:00:00,535.3867267,229.7828631,382.1879374,-1505958.366
1/27/2023 20:00:00,844.3544816,835.992895,91.34265413,-64887.46615
1/27/2023 21:00:00,983.2651918,184.1594741,550.9342369,-2274683.738
1/27/2023 22:00:00,574.3853074,519.9086246,225.8561976,-791988.1009
1/27/2023 23:00:00,844.8819151,710.5083839,449.9938239,-693858.9541
1/28/2023 0:00:00,841.8782884,282.5040203,336.5297443,-1123615.559
1/28/2023 1:00:00,219.9709541,496.5969136,390.2269064,-417650.0365
1/28/2023 2:00:00,411.5943774,586.5787433,215.3099272,-213326.3106
1/28/2023 3:00:00,656.2365518,340.7257129,177.6575471,-279953.5342
1/28/2023 4:00:00,509.3251692,340.1338699,280.0211972,-538713.5507
1/28/2023 5:00:00,861.5753173,477.7424425,350.0511922,-1405510.91
1/28/2023 6:00:00,948.9853089,566.0360139,478.8785985,-301217.5443
1/28/2023 7:00:00,947.6155974,166.2826458,71.00405082,-257624.3601
1/28/2023 8:00:00,694.4029991,482.9240261,447.8387785,-1253287.179
1/28/2023 9:00:00,618.4837137,503.0132832,309.1588222,-264715.9373
1/28/2023 10:00:00,926.2325013,238.4668112,597.985594,-930470.4035
1/28/2023 11:00:00,584.9702942,268.0019787,514.8070006,-1907819.28
1/28/2023 12:00:00,274.8212365,733.5197374,468.2857639,-747421.5145
1/28/2023 13:00:00,922.4560736,680.7866851,238.8510744,-1439566.718
1/28/2023 14:00:00,447.2740651,753.38517,407.2997283,-919029.7473
1/28/2023 15:00:00,639.3486089,604.4896415,235.3399594,-117046.6742
1/28/2023 16:00:00,740.900873,177.8173923,540.5901359,-2279168.686
1/28/2023 17:00:00,532.1591962,669.0594347,383.6267861,-935212.3687
1/28/2023 18:00:00,327.7415938,558.119783,237.4149768,-86775.88504
1/28/2023 19:00:00,636.9947491,211.525242,427.0591068,-1284241.966
1/28/2023 20:00:00,460.4665791,572.0976493,19.33915003,-59312.64119
1/28/2023 21:00:00,420.9345022,766.5348337,195.5350935,-227237.368
1/28/2023 22:00:00,545.6802994,376.1217907,37.64583499,-97246.16855
1/28/2023 23:00:00,278.7851431,573.3885681,219.6437983,-97602.29042
1/29/2023 0:00:00,726.0457696,259.4381431,517.1116142,-501860.7627
1/29/2023 1:00:00,511.84421,233.6764438,162.45842,-371154.4097
1/29/2023 2:00:00,489.7249651,546.3693515,495.0436482,-526834.0253
1/29/2023 3:00:00,978.8303974,317.3152966,141.7368267,-728873.6817
1/29/2023 4:00:00,278.9296331,625.3831241,5.41644617,-3523.506407
1/29/2023 5:00:00,850.8408247,333.544774,478.7768535,-1157946.43
1/29/2023 6:00:00,405.9275542,384.266389,257.9254841,-408286.0274
1/29/2023 7:00:00,210.3534107,489.9899191,587.8120681,-102477.0261
1/29/2023 8:00:00,424.1837512,182.9060026,395.4671244,-399888.7101
1/29/2023 9:00:00,459.686047,338.3853829,250.5596046,-772162.3233
1/29/2023 10:00:00,976.4644548,770.4290413,439.6127166,-2809860.211
1/29/2023 11:00:00,910.2350457,754.573937,433.6499878,-2303718.808
1/29/2023 12:00:00,695.2259318,683.634628,245.4611493,-385570.7028
1/29/2023 13:00:00,386.0261036,325.9647207,57.59173141,-159316.7872
1/29/2023 14:00:00,320.4817568,816.6241878,38.70008652,-36954.09231
1/29/2023 15:00:00,481.9006329,398.2318553,384.924768,-1309808.984
1/29/2023 16:00:00,896.1209266,806.1171271,46.89203073,-163661.5055
1/29/2023 17:00:00,968.8121372,489.551537,409.1768172,-2766431.556
1/29/2023 18:00:00,489.3689182,797.8708383,388.0193316,-120471.1696
1/29/2023 19:00:00,849.5011143,163.4579015,575.3973562,-2309983.901
1/29/2023 20:00:00,844.2726227,572.5904446,338.9985327,-879255.3092
1/29/2023 21:00:00,263.0352571,407.2200559,77.75656973,-36025.34189
1/29/2023 22:00:00,335.7819264,276.3359129,257.5224402,-96557.23988
1/29/2023 23:00:00,554.624119,211.7206726,276.1692101,-296025.9683
1/30/2023 0:00:00,255.7257037,293.2718199,590.7518805,-996762.919
1/30/2023 1:00:00,518.5273697,759.8025117,325.9575004,-973787.6403
1/30/2023 2:00:00,467.7684799,676.152413,145.590256,-200905.8475
1/30/2023 3:00:00,850.0519442,395.0331182,34.37993861,-155334.2985
1/30/2023 4:00:00,759.8197865,631.6270886,355.7959688,-1493180.846
1/30/2023 5:00:00,583.3599195,652.3465135,480.7132172,-1959210.463
1/30/2023 6:00:00,456.3791703,798.6587195,239.7709233,-601846.8108
1/30/2023 7:00:00,933.3638061,650.0199934,83.62946502,-566159.6825
1/30/2023 8:00:00,799.4706445,825.3786493,186.4894278,-270308.7326
1/30/2023 9:00:00,503.1539622,281.3350019,230.6175674,-806217.346
1/30/2023 10:00:00,547.1794236,794.8041609,296.6707575,-551740.6036
1/30/2023 11:00:00,876.4618281,439.8947633,231.2718794,-985528.5352
1/30/2023 12:00:00,967.8839608,586.1988607,584.6502284,-1127222.383
1/30/2023 13:00:00,813.3965361,299.2038426,203.6394111,-887142.8924
1/30/2023 14:00:00,233.1087876,635.5867807,233.6562205,-191933.6995
1/30/2023 15:00:00,845.3810574,452.4727878,288.5626415,-1307738.275
1/30/2023 16:00:00,552.038714,636.0941437,472.774581,-414561.1155
1/30/2023 17:00:00,672.6389397,258.8441619,478.7742118,-458539.0428
1/30/2023 18:00:00,578.1648183,242.3856555,71.18129512,-130405.7099
1/30/2023 19:00:00,268.0248812,416.9374643,428.4448734,-827234.3186
1/30/2023 20:00:00,897.8083339,820.4176464,493.3914667,-1655802.215
1/30/2023 21:00:00,460.2344782,473.8046041,158.1207285,-186937.4903
1/30/2023 22:00:00,538.420645,356.9208533,424.9284398,-522834.3582
1/30/2023 23:00:00,695.7489496,328.5408167,444.5329066,-1751310.078
1/31/2023 0:00:00,881.1188728,666.2576756,519.8224513,-938054.2135
1/31/2023 1:00:00,563.0540753,304.8101743,574.2528251,-469827.4203
1/31/2023 2:00:00,908.9159098,245.3206393,437.544158,-671116.3247
1/31/2023 3:00:00,417.9977237,268.7600152,535.5921157,-740207.3863
1/31/2023 4:00:00,664.0751256,430.6325523,196.9438436,-496927.6654
1/31/2023 5:00:00,401.3992375,479.9922458,547.6071294,-312975.5653
1/31/2023 6:00:00,931.9927443,242.3961351,424.5614876,-1498207.46
1/31/2023 7:00:00,627.4786466,478.6457634,175.5245606,-666851.126
1/31/2023 8:00:00,434.5163218,705.4806324,235.5939129,-76623.78668
1/31/2023 9:00:00,295.1136707,174.8765146,46.92654337,-62404.08653
1/31/2023 10:00:00,834.6790377,550.7201741,257.1325291,-612066.9946
1/31/2023 11:00:00,496.6410617,385.188994,408.5481607,-1046688.372
1/31/2023 12:00:00,571.9948159,615.8686747,93.03249974,-222774.2857
1/31/2023 13:00:00,746.675635,518.7029175,406.5876651,-1865444.281
1/31/2023 14:00:00,619.7529389,714.4779209,317.4423855,-579362.6943
1/31/2023 15:00:00,314.5072409,394.4963809,196.9050529,-349325.0751
1/31/2023 16:00:00,252.7019859,664.1495414,574.3440173,-226452.4586
1/31/2023 17:00:00,718.8345104,256.0540038,158.8970989,-560002.601
1/31/2023 18:00:00,917.1534958,590.3030488,440.1444201,-1014826.702
